store_id,product_family,date,sales
1,B,2020-12-09,0
1,B,2020-12-10,0
1,B,2020-12-11,0
1,B,2020-12-12,0
1,B,2020-12-13,0
1,B,2020-12-14,0
1,B,2020-12-15,0
1,B,2020-12-16,0
1,B,2020-12-17,0
1,B,2020-12-18,8
1,B,2020-12-19,0
1,B,2020-12-20,0
1,B,2020-12-21,0
1,B,2020-12-22,0
1,B,2020-12-23,0
1,B,2020-12-24,0
1,B,2020-12-25,0
1,B,2020-12-26,0
1,B,2020-12-27,4
1,B,2020-12-28,0
1,B,2020-12-29,7
1,B,2020-12-30,0
1,B,2020-12-31,1
1,B,2021-01-01,0
1,B,2021-01-02,15
1,B,2021-01-03,8
1,B,2021-01-04,20
1,B,2021-01-05,0
1,B,2021-01-06,39
1,B,2021-01-07,8
1,B,2021-01-08,28
1,B,2021-01-09,0
1,B,2021-01-10,24
1,B,2021-01-11,1
1,B,2021-01-12,9
1,B,2021-01-13,49
1,B,2021-01-14,19
1,B,2021-01-15,27
1,B,2021-01-16,38
1,B,2021-01-17,34
1,B,2021-01-18,31
1,B,2021-01-19,35
1,B,2021-01-20,68
1,B,2021-01-21,32
1,B,2021-01-22,38
1,B,2021-01-23,52
1,B,2021-01-24,55
1,B,2021-01-25,57
1,B,2021-01-26,51
1,B,2021-01-27,26
1,B,2021-01-28,69
1,B,2021-01-29,29
1,B,2021-01-30,52
1,B,2021-01-31,38
1,B,2021-02-01,49
1,B,2021-02-02,57
1,B,2021-02-03,58
1,B,2021-02-04,61
1,B,2021-02-05,80
1,B,2021-02-06,64
1,B,2021-02-07,55
1,B,2021-02-08,75
1,B,2021-02-09,80
1,B,2021-02-10,45
1,B,2021-02-11,73
1,B,2021-02-12,76
1,B,2021-02-13,62
1,B,2021-02-14,89
1,B,2021-02-15,67
1,B,2021-02-16,73
1,B,2021-02-17,69
1,B,2021-02-18,73
1,B,2021-02-19,58
1,B,2021-02-20,54
1,B,2021-02-21,100
1,B,2021-02-22,65
1,B,2021-02-23,64
1,B,2021-02-24,47
1,B,2021-02-25,71
1,B,2021-02-26,62
1,B,2021-02-27,107
1,B,2021-02-28,99
1,B,2021-03-01,74
1,B,2021-03-02,119
1,B,2021-03-03,101
1,B,2021-03-04,82
1,B,2021-03-05,50
1,B,2021-03-06,123
1,B,2021-03-07,69
1,B,2021-03-08,66
1,B,2021-03-09,106
1,B,2021-03-10,128
1,B,2021-03-11,113
1,B,2021-03-12,101
1,B,2021-03-13,102
1,B,2021-03-14,107
1,B,2021-03-15,106
1,B,2021-03-16,99
1,B,2021-03-17,97
1,B,2021-03-18,95
1,B,2021-03-19,85
1,B,2021-03-20,93
1,B,2021-03-21,72
1,B,2021-03-22,96
1,B,2021-03-23,83
1,B,2021-03-24,82
1,B,2021-03-25,101
1,B,2021-03-26,120
1,B,2021-03-27,113
1,B,2021-03-28,76
1,B,2021-03-29,84
1,B,2021-03-30,113
1,B,2021-03-31,85
1,B,2021-04-01,96
1,B,2021-04-02,108
1,B,2021-04-03,85
1,B,2021-04-04,101
1,B,2021-04-05,79
1,B,2021-04-06,90
1,B,2021-04-07,104
1,B,2021-04-08,75
1,B,2021-04-09,105
1,B,2021-04-10,98
1,B,2021-04-11,107
1,B,2021-04-12,101
1,B,2021-04-13,118
1,B,2021-04-14,99
1,B,2021-04-15,91
1,B,2021-04-16,99
1,B,2021-04-17,104
1,B,2021-04-18,97
1,B,2021-04-19,96
1,B,2021-04-20,84
1,B,2021-04-21,84
1,B,2021-04-22,73
1,B,2021-04-23,119
1,B,2021-04-24,74
1,B,2021-04-25,82
1,B,2021-04-26,80
1,B,2021-04-27,104
1,B,2021-04-28,85
1,B,2021-04-29,108
1,B,2021-04-30,78
1,B,2021-05-01,92
1,B,2021-05-02,74
1,B,2021-05-03,118
1,B,2021-05-04,67
1,B,2021-05-05,89
1,B,2021-05-06,93
1,B,2021-05-07,88
1,B,2021-05-08,78
1,B,2021-05-09,78
1,B,2021-05-10,80
1,B,2021-05-11,76
1,B,2021-05-12,91
1,B,2021-05-13,109
1,B,2021-05-14,66
1,B,2021-05-15,53
1,B,2021-05-16,71
1,B,2021-05-17,110
1,B,2021-05-18,58
1,B,2021-05-19,93
1,B,2021-05-20,93
1,B,2021-05-21,58
1,B,2021-05-22,74
1,B,2021-05-23,88
1,B,2021-05-24,57
1,B,2021-05-25,58
1,B,2021-05-26,51
1,B,2021-05-27,43
1,B,2021-05-28,47
1,B,2021-05-29,37
1,B,2021-05-30,55
1,B,2021-05-31,41
1,B,2021-06-01,55
1,B,2021-06-02,26
1,B,2021-06-03,53
1,B,2021-06-04,59
1,B,2021-06-05,15
1,B,2021-06-06,49
1,B,2021-06-07,60
1,B,2021-06-08,22
1,B,2021-06-09,64
1,B,2021-06-10,44
1,B,2021-06-11,25
1,B,2021-06-12,33
1,B,2021-06-13,41
1,B,2021-06-14,32
1,B,2021-06-15,37
1,B,2021-06-16,14
1,B,2021-06-17,28
1,B,2021-06-18,3
1,B,2021-06-19,21
1,B,2021-06-20,7
1,B,2021-06-21,8
1,B,2021-06-22,36
1,B,2021-06-23,32
1,B,2021-06-24,23
1,B,2021-06-25,0
1,B,2021-06-26,6
1,B,2021-06-27,27
1,B,2021-06-28,9
1,B,2021-06-29,40
1,B,2021-06-30,10
1,B,2021-07-01,5
1,B,2021-07-02,0
1,B,2021-07-03,1
1,B,2021-07-04,0
1,B,2021-07-05,6
1,B,2021-07-06,8
1,B,2021-07-07,0
1,B,2021-07-08,0
1,B,2021-07-09,0
1,B,2021-07-10,0
1,B,2021-07-11,0
1,B,2021-07-12,0
1,B,2021-07-13,0
1,B,2021-07-14,17
1,B,2021-07-15,0
1,B,2021-07-16,0
1,B,2021-07-17,0
1,B,2021-07-18,0
1,B,2021-07-19,0
1,B,2021-07-20,0
1,B,2021-07-21,0
1,B,2021-07-22,0
1,B,2021-07-23,0
1,B,2021-07-24,0
1,B,2021-07-25,0
1,B,2021-07-26,0
1,B,2021-07-27,0
1,B,2021-07-28,0
1,B,2021-07-29,0
1,B,2021-07-30,0
1,B,2021-07-31,0
1,B,2021-08-01,0
1,B,2021-08-02,0
1,B,2021-08-03,0
1,B,2021-08-04,0
1,B,2021-08-05,0
1,B,2021-08-06,0
1,B,2021-08-07,0
1,B,2021-08-08,0
1,B,2021-08-09,0
1,B,2021-08-10,0
1,B,2021-08-11,0
1,B,2021-08-12,0
1,B,2021-08-13,0
1,B,2021-08-14,0
1,B,2021-08-15,0
1,B,2021-08-16,0
1,B,2021-08-17,0
1,B,2021-08-18,0
1,B,2021-08-19,0
1,B,2021-08-20,0
1,B,2021-08-21,0
1,B,2021-08-22,0
1,B,2021-08-23,0
1,B,2021-08-24,0
1,B,2021-08-25,0
1,B,2021-08-26,0
1,B,2021-08-27,0
1,B,2021-08-28,0
1,B,2021-08-29,0
1,B,2021-08-30,0
1,B,2021-08-31,0
1,B,2021-09-01,0
1,B,2021-09-02,0
1,B,2021-09-03,0
1,B,2021-09-04,0
1,B,2021-09-05,0
1,B,2021-09-06,0
1,B,2021-09-07,0
1,B,2021-09-08,0
1,B,2021-09-09,0
1,B,2021-09-10,0
1,B,2021-09-11,0
1,B,2021-09-12,0
1,B,2021-09-13,0
1,B,2021-09-14,0
1,B,2021-09-15,0
1,B,2021-09-16,0
1,B,2021-09-17,0
1,B,2021-09-18,0
1,B,2021-09-19,0
1,B,2021-09-20,0
1,B,2021-09-21,0
1,B,2021-09-22,0
1,B,2021-09-23,0
1,B,2021-09-24,0
1,B,2021-09-25,0
1,B,2021-09-26,0
1,B,2021-09-27,0
1,B,2021-09-28,0
1,B,2021-09-29,0
1,B,2021-09-30,0
1,B,2021-10-01,0
1,B,2021-10-02,0
1,B,2021-10-03,0
1,B,2021-10-04,0
1,B,2021-10-05,0
1,B,2021-10-06,0
1,B,2021-10-07,0
1,B,2021-10-08,0
1,B,2021-10-09,0
1,B,2021-10-10,0
1,B,2021-10-11,0
1,B,2021-10-12,0
1,B,2021-10-13,0
1,B,2021-10-14,0
1,B,2021-10-15,0
1,B,2021-10-16,0
1,B,2021-10-17,0
1,B,2021-10-18,0
1,B,2021-10-19,0
1,B,2021-10-20,0
1,B,2021-10-21,0
1,B,2021-10-22,0
1,B,2021-10-23,0
1,B,2021-10-24,0
1,B,2021-10-25,0
1,B,2021-10-26,0
1,B,2021-10-27,0
1,B,2021-10-28,0
1,B,2021-10-29,0
1,B,2021-10-30,0
1,B,2021-10-31,0
1,B,2021-11-01,0
1,B,2021-11-02,0
1,B,2021-11-03,0
1,B,2021-11-04,0
1,B,2021-11-05,0
1,B,2021-11-06,0
1,B,2021-11-07,0
1,B,2021-11-08,0
1,B,2021-11-09,0
1,B,2021-11-10,0
1,B,2021-11-11,0
1,B,2021-11-12,0
1,B,2021-11-13,0
1,B,2021-11-14,0
1,B,2021-11-15,0
1,B,2021-11-16,0
1,B,2021-11-17,0
1,B,2021-11-18,0
1,B,2021-11-19,0
1,B,2021-11-20,0
1,B,2021-11-21,0
1,B,2021-11-22,0
1,B,2021-11-23,0
1,B,2021-11-24,0
1,B,2021-11-25,0
1,B,2021-11-26,0
1,B,2021-11-27,0
1,B,2021-11-28,0
1,B,2021-11-29,0
1,B,2021-11-30,0
1,B,2021-12-01,0
1,B,2021-12-02,0
1,B,2021-12-03,0
1,B,2021-12-04,0
1,B,2021-12-05,0
1,B,2021-12-06,0
1,B,2021-12-07,0
1,B,2021-12-08,0
1,B,2021-12-09,0
1,B,2021-12-10,0
1,B,2021-12-11,0
1,B,2021-12-12,0
1,B,2021-12-13,0
1,B,2021-12-14,0
1,B,2021-12-15,0
1,B,2021-12-16,0
1,B,2021-12-17,0
1,B,2021-12-18,0
1,B,2021-12-19,0
1,B,2021-12-20,0
1,B,2021-12-21,6
1,B,2021-12-22,0
1,B,2021-12-23,23
1,B,2021-12-24,0
1,B,2021-12-25,0
1,B,2021-12-26,0
1,B,2021-12-27,0
1,B,2021-12-28,12
1,B,2021-12-29,4
1,B,2021-12-30,0
1,B,2021-12-31,0
1,C,2020-01-01,0
1,C,2020-01-02,0
1,C,2020-01-03,0
1,C,2020-01-04,13
1,C,2020-01-05,31
1,C,2020-01-06,14
1,C,2020-01-07,0
1,C,2020-01-08,18
1,C,2020-01-09,31
1,C,2020-01-10,6
1,C,2020-01-11,15
1,C,2020-01-12,19
1,C,2020-01-13,8
1,C,2020-01-14,31
1,C,2020-01-15,22
1,C,2020-01-16,31
1,C,2020-01-17,13
1,C,2020-01-18,22
1,C,2020-01-19,41
1,C,2020-01-20,26
1,C,2020-01-21,59
1,C,2020-01-22,29
1,C,2020-01-23,40
1,C,2020-01-24,52
1,C,2020-01-25,18
1,C,2020-01-26,15
1,C,2020-01-27,20
1,C,2020-01-28,63
1,C,2020-01-29,38
1,C,2020-01-30,86
1,C,2020-01-31,40
1,C,2020-02-01,53
1,C,2020-02-02,75
1,C,2020-02-03,83
1,C,2020-02-04,86
1,C,2020-02-05,74
1,C,2020-02-06,73
1,C,2020-02-07,68
1,C,2020-02-08,72
1,C,2020-02-09,53
1,C,2020-02-10,51
1,C,2020-02-11,64
1,C,2020-02-12,63
1,C,2020-02-13,60
1,C,2020-02-14,79
1,C,2020-02-15,84
1,C,2020-02-16,72
1,C,2020-02-17,94
1,C,2020-02-18,56
1,C,2020-02-19,71
1,C,2020-02-20,65
1,C,2020-02-21,48
1,C,2020-02-22,76
1,C,2020-02-23,77
1,C,2020-02-24,102
1,C,2020-02-25,90
1,C,2020-02-26,66
1,C,2020-02-27,110
1,C,2020-02-28,102
1,C,2020-02-29,93
1,C,2020-03-01,82
1,C,2020-03-02,72
1,C,2020-03-03,82
1,C,2020-03-04,104
1,C,2020-03-05,117
1,C,2020-03-06,113
1,C,2020-03-07,83
1,C,2020-03-08,74
1,C,2020-03-09,94
1,C,2020-03-10,66
1,C,2020-03-11,98
1,C,2020-03-12,91
1,C,2020-03-13,87
1,C,2020-03-14,71
1,C,2020-03-15,103
1,C,2020-03-16,88
1,C,2020-03-17,79
1,C,2020-03-18,53
1,C,2020-03-19,96
1,C,2020-03-20,124
1,C,2020-03-21,123
1,C,2020-03-22,91
1,C,2020-03-23,89
1,C,2020-03-24,106
1,C,2020-03-25,84
1,C,2020-03-26,103
1,C,2020-03-27,111
1,C,2020-03-28,118
1,C,2020-03-29,98
1,C,2020-03-30,96
1,C,2020-03-31,86
1,C,2020-04-01,87
1,C,2020-04-02,96
1,C,2020-04-03,105
1,C,2020-04-04,113
1,C,2020-04-05,87
1,C,2020-04-06,122
1,C,2020-04-07,95
1,C,2020-04-08,99
1,C,2020-04-09,87
1,C,2020-04-10,62
1,C,2020-04-11,111
1,C,2020-04-12,109
1,C,2020-04-13,93
1,C,2020-04-14,98
1,C,2020-04-15,104
1,C,2020-04-16,73
1,C,2020-04-17,88
1,C,2020-04-18,107
1,C,2020-04-19,76
1,C,2020-04-20,99
1,C,2020-04-21,73
1,C,2020-04-22,100
1,C,2020-04-23,92
1,C,2020-04-24,68
1,C,2020-04-25,109
1,C,2020-04-26,80
1,C,2020-04-27,78
1,C,2020-04-28,92
1,C,2020-04-29,106
1,C,2020-04-30,72
1,C,2020-05-01,88
1,C,2020-05-02,92
1,C,2020-05-03,95
1,C,2020-05-04,87
1,C,2020-05-05,78
1,C,2020-05-06,70
1,C,2020-05-07,82
1,C,2020-05-08,64
1,C,2020-05-09,35
1,C,2020-05-10,85
1,C,2020-05-11,91
1,C,2020-05-12,40
1,C,2020-05-13,60
1,C,2020-05-14,83
1,C,2020-05-15,103
1,C,2020-05-16,72
1,C,2020-05-17,59
1,C,2020-05-18,66
1,C,2020-05-19,88
1,C,2020-05-20,57
1,C,2020-05-21,53
1,C,2020-05-22,56
1,C,2020-05-23,48
1,C,2020-05-24,63
1,C,2020-05-25,84
1,C,2020-05-26,63
1,C,2020-05-27,53
1,C,2020-05-28,51
1,C,2020-05-29,31
1,C,2020-05-30,66
1,C,2020-05-31,50
1,C,2020-06-01,47
1,C,2020-06-02,96
1,C,2020-06-03,51
1,C,2020-06-04,34
1,C,2020-06-05,37
1,C,2020-06-06,59
1,C,2020-06-07,42
1,C,2020-06-08,17
1,C,2020-06-09,51
1,C,2020-06-10,26
1,C,2020-06-11,62
1,C,2020-06-12,49
1,C,2020-06-13,24
1,C,2020-06-14,48
1,C,2020-06-15,29
1,C,2020-06-16,39
1,C,2020-06-17,31
1,C,2020-06-18,10
1,C,2020-06-19,11
1,C,2020-06-20,35
1,C,2020-06-21,12
1,C,2020-06-22,10
1,C,2020-06-23,0
1,C,2020-06-24,19
1,C,2020-06-25,42
1,C,2020-06-26,0
1,C,2020-06-27,8
1,C,2020-06-28,27
1,C,2020-06-29,3
1,C,2020-06-30,9
1,C,2020-07-01,0
1,C,2020-07-02,5
1,C,2020-07-03,0
1,C,2020-07-04,10
1,C,2020-07-05,11
1,C,2020-07-06,31
1,C,2020-07-07,0
1,C,2020-07-08,0
1,C,2020-07-09,0
1,C,2020-07-10,0
1,C,2020-07-11,0
1,C,2020-07-12,0
1,C,2020-07-13,0
1,C,2020-07-14,0
1,C,2020-07-15,0
1,C,2020-07-16,0
1,C,2020-07-17,0
1,C,2020-07-18,0
1,C,2020-07-19,0
1,C,2020-07-20,0
1,C,2020-07-21,0
1,C,2020-07-22,0
1,C,2020-07-23,0
1,C,2020-07-24,0
1,C,2020-07-25,0
1,C,2020-07-26,0
1,C,2020-07-27,0
1,C,2020-07-28,0
1,C,2020-07-29,0
1,C,2020-07-30,0
1,C,2020-07-31,0
1,C,2020-08-01,0
1,C,2020-08-02,0
1,C,2020-08-03,0
1,C,2020-08-04,0
1,C,2020-08-05,0
1,C,2020-08-06,0
1,C,2020-08-07,0
1,C,2020-08-08,0
1,C,2020-08-09,0
1,C,2020-08-10,0
1,C,2020-08-11,0
1,C,2020-08-12,0
1,C,2020-08-13,0
1,C,2020-08-14,0
1,C,2020-08-15,0
1,C,2020-08-16,0
1,C,2020-08-17,0
1,C,2020-08-18,0
1,C,2020-08-19,0
1,C,2020-08-20,0
1,C,2020-08-21,0
1,C,2020-08-22,0
1,C,2020-08-23,0
1,C,2020-08-24,0
1,C,2020-08-25,0
1,C,2020-08-26,0
1,C,2020-08-27,0
1,C,2020-08-28,0
1,C,2020-08-29,0
1,C,2020-08-30,0
1,C,2020-08-31,0
1,C,2020-09-01,0
1,C,2020-09-02,0
1,C,2020-09-03,0
1,C,2020-09-04,0
1,C,2020-09-05,0
1,C,2020-09-06,0
1,C,2020-09-07,0
1,C,2020-09-08,0
1,C,2020-09-09,0
1,C,2020-09-10,0
1,C,2020-09-11,0
1,C,2020-09-12,0
1,C,2020-09-13,0
1,C,2020-09-14,0
1,C,2020-09-15,0
1,C,2020-09-16,0
1,C,2020-09-17,0
1,C,2020-09-18,0
1,C,2020-09-19,0
1,C,2020-09-20,0
1,C,2020-09-21,0
1,C,2020-09-22,0
1,C,2020-09-23,0
1,C,2020-09-24,0
1,C,2020-09-25,0
1,C,2020-09-26,0
1,C,2020-09-27,0
1,C,2020-09-28,0
1,C,2020-09-29,0
1,C,2020-09-30,0
1,C,2020-10-01,0
1,C,2020-10-02,0
1,C,2020-10-03,0
1,C,2020-10-04,0
1,C,2020-10-05,0
1,C,2020-10-06,0
1,C,2020-10-07,0
1,C,2020-10-08,0
1,C,2020-10-09,0
1,C,2020-10-10,0
1,C,2020-10-11,0
1,C,2020-10-12,0
1,C,2020-10-13,0
1,C,2020-10-14,0
1,C,2020-10-15,0
1,C,2020-10-16,0
1,C,2020-10-17,0
1,C,2020-10-18,0
1,C,2020-10-19,0
1,C,2020-10-20,0
1,C,2020-10-21,0
1,C,2020-10-22,0
1,C,2020-10-23,0
1,C,2020-10-24,0
1,C,2020-10-25,0
1,C,2020-10-26,0
1,C,2020-10-27,0
1,C,2020-10-28,0
1,C,2020-10-29,0
1,C,2020-10-30,0
1,C,2020-10-31,0
1,C,2020-11-01,0
1,C,2020-11-02,0
1,C,2020-11-03,0
1,C,2020-11-04,0
1,C,2020-11-05,0
1,C,2020-11-06,0
1,C,2020-11-07,0
1,C,2020-11-08,0
1,C,2020-11-09,0
1,C,2020-11-10,0
1,C,2020-11-11,0
1,C,2020-11-12,0
1,C,2020-11-13,0
1,C,2020-11-14,0
1,C,2020-11-15,0
1,C,2020-11-16,0
1,C,2020-11-17,0
1,C,2020-11-18,0
1,C,2020-11-19,0
1,C,2020-11-20,0
1,C,2020-11-21,0
1,C,2020-11-22,0
1,C,2020-11-23,0
1,C,2020-11-24,0
1,C,2020-11-25,0
1,C,2020-11-26,0
1,C,2020-11-27,0
1,C,2020-11-28,0
1,C,2020-11-29,0
1,C,2020-11-30,0
1,C,2020-12-01,0
1,C,2020-12-02,0
1,C,2020-12-03,0
1,C,2020-12-04,0
1,C,2020-12-05,0
1,C,2020-12-06,0
1,C,2020-12-07,0
1,C,2020-12-08,0
1,C,2020-12-09,0
1,C,2020-12-10,0
1,C,2020-12-11,0
1,C,2020-12-12,0
1,C,2020-12-13,0
1,C,2020-12-14,0
1,C,2020-12-15,0
1,C,2020-12-16,0
1,C,2020-12-17,0
1,C,2020-12-18,0
1,C,2020-12-19,0
1,C,2020-12-20,0
1,C,2020-12-21,0
1,C,2020-12-22,0
1,C,2020-12-23,0
1,C,2020-12-24,0
1,C,2020-12-25,0
1,C,2020-12-26,0
1,C,2020-12-27,0
1,C,2020-12-28,0
1,C,2020-12-29,3
1,C,2020-12-30,0
1,C,2020-12-31,21
1,C,2021-01-01,0
1,C,2021-01-02,2
1,C,2021-01-03,14
1,C,2021-01-04,8
1,C,2021-01-05,21
1,C,2021-01-06,12
1,C,2021-01-07,1
1,C,2021-01-08,17
1,C,2021-01-09,0
1,C,2021-01-10,17
1,C,2021-01-11,16
1,C,2021-01-12,15
1,C,2021-01-13,18
1,C,2021-01-14,0
1,C,2021-01-15,15
1,C,2021-01-16,26
1,C,2021-01-17,29
1,C,2021-01-18,13
1,C,2021-01-19,49
1,C,2021-01-20,19
1,C,2021-01-21,48
1,C,2021-01-22,41
1,C,2021-01-23,27
1,C,2021-01-24,65
1,C,2021-01-25,22
1,C,2021-01-26,55
1,C,2021-01-27,58
1,C,2021-01-28,34
1,C,2021-01-29,67
1,C,2021-01-30,44
1,C,2021-01-31,53
1,C,2021-02-01,54
1,C,2021-02-02,50
1,C,2021-02-03,65
1,C,2021-02-04,67
1,C,2021-02-05,30
1,C,2021-02-06,77
1,C,2021-02-07,34
1,C,2021-02-08,76
1,C,2021-02-09,79
1,C,2021-02-10,47
1,C,2021-02-11,58
1,C,2021-02-12,49
1,C,2021-02-13,64
1,C,2021-02-14,64
1,C,2021-02-15,81
1,C,2021-02-16,90
1,C,2021-02-17,93
1,C,2021-02-18,65
1,C,2021-02-19,71
1,C,2021-02-20,50
1,C,2021-02-21,64
1,C,2021-02-22,92
1,C,2021-02-23,103
1,C,2021-02-24,61
1,C,2021-02-25,72
1,C,2021-02-26,81
1,C,2021-02-27,87
1,C,2021-02-28,71
1,C,2021-03-01,91
1,C,2021-03-02,78
1,C,2021-03-03,86
1,C,2021-03-04,95
1,C,2021-03-05,88
1,C,2021-03-06,82
1,C,2021-03-07,88
1,C,2021-03-08,89
1,C,2021-03-09,85
1,C,2021-03-10,88
1,C,2021-03-11,116
1,C,2021-03-12,101
1,C,2021-03-13,89
1,C,2021-03-14,105
1,C,2021-03-15,90
1,C,2021-03-16,113
1,C,2021-03-17,101
1,C,2021-03-18,94
1,C,2021-03-19,103
1,C,2021-03-20,73
1,C,2021-03-21,80
1,C,2021-03-22,80
1,C,2021-03-23,100
1,C,2021-03-24,124
1,C,2021-03-25,132
1,C,2021-03-26,108
1,C,2021-03-27,106
1,C,2021-03-28,72
1,C,2021-03-29,91
1,C,2021-03-30,88
1,C,2021-03-31,90
1,C,2021-04-01,97
1,C,2021-04-02,92
1,C,2021-04-03,70
1,C,2021-04-04,111
1,C,2021-04-05,83
1,C,2021-04-06,103
1,C,2021-04-07,130
1,C,2021-04-08,85
1,C,2021-04-09,61
1,C,2021-04-10,94
1,C,2021-04-11,115
1,C,2021-04-12,127
1,C,2021-04-13,79
1,C,2021-04-14,105
1,C,2021-04-15,90
1,C,2021-04-16,95
1,C,2021-04-17,136
1,C,2021-04-18,73
1,C,2021-04-19,99
1,C,2021-04-20,102
1,C,2021-04-21,111
1,C,2021-04-22,95
1,C,2021-04-23,98
1,C,2021-04-24,87
1,C,2021-04-25,96
1,C,2021-04-26,86
1,C,2021-04-27,100
1,C,2021-04-28,84
1,C,2021-04-29,95
1,C,2021-04-30,88
1,C,2021-05-01,104
1,C,2021-05-02,86
1,C,2021-05-03,59
1,C,2021-05-04,104
1,C,2021-05-05,70
1,C,2021-05-06,73
1,C,2021-05-07,73
1,C,2021-05-08,102
1,C,2021-05-09,48
1,C,2021-05-10,126
1,C,2021-05-11,94
1,C,2021-05-12,80
1,C,2021-05-13,75
1,C,2021-05-14,79
1,C,2021-05-15,81
1,C,2021-05-16,82
1,C,2021-05-17,80
1,C,2021-05-18,71
1,C,2021-05-19,66
1,C,2021-05-20,65
1,C,2021-05-21,63
1,C,2021-05-22,82
1,C,2021-05-23,73
1,C,2021-05-24,18
1,C,2021-05-25,71
1,C,2021-05-26,63
1,C,2021-05-27,58
1,C,2021-05-28,51
1,C,2021-05-29,72
1,C,2021-05-30,68
1,C,2021-05-31,41
1,C,2021-06-01,57
1,C,2021-06-02,35
1,C,2021-06-03,27
1,C,2021-06-04,37
1,C,2021-06-05,58
1,C,2021-06-06,58
1,C,2021-06-07,50
1,C,2021-06-08,51
1,C,2021-06-09,47
1,C,2021-06-10,28
1,C,2021-06-11,42
1,C,2021-06-12,46
1,C,2021-06-13,44
1,C,2021-06-14,49
1,C,2021-06-15,40
1,C,2021-06-16,33
1,C,2021-06-17,42
1,C,2021-06-18,24
1,C,2021-06-19,9
1,C,2021-06-20,18
1,C,2021-06-21,8
1,C,2021-06-22,7
1,C,2021-06-23,14
1,C,2021-06-24,2
1,C,2021-06-25,8
1,C,2021-06-26,0
1,C,2021-06-27,12
1,C,2021-06-28,7
1,C,2021-06-29,0
1,C,2021-06-30,14
1,C,2021-07-01,16
1,C,2021-07-02,0
1,C,2021-07-03,0
1,C,2021-07-04,0
1,C,2021-07-05,0
1,C,2021-07-06,6
1,C,2021-07-07,0
1,C,2021-07-08,0
1,C,2021-07-09,0
1,C,2021-07-10,0
1,C,2021-07-11,0
1,C,2021-07-12,0
1,C,2021-07-13,0
1,C,2021-07-14,0
1,C,2021-07-15,0
1,C,2021-07-16,0
1,C,2021-07-17,0
1,C,2021-07-18,0
1,C,2021-07-19,0
1,C,2021-07-20,0
1,C,2021-07-21,0
1,C,2021-07-22,0
1,C,2021-07-23,0
1,C,2021-07-24,0
1,C,2021-07-25,0
1,C,2021-07-26,0
1,C,2021-07-27,0
1,C,2021-07-28,0
1,C,2021-07-29,0
1,C,2021-07-30,0
1,C,2021-07-31,0
1,C,2021-08-01,0
1,C,2021-08-02,0
1,C,2021-08-03,0
1,C,2021-08-04,0
1,C,2021-08-05,0
1,C,2021-08-06,0
1,C,2021-08-07,0
1,C,2021-08-08,0
1,C,2021-08-09,0
1,C,2021-08-10,0
1,C,2021-08-11,0
1,C,2021-08-12,0
1,C,2021-08-13,0
1,C,2021-08-14,0
1,C,2021-08-15,0
1,C,2021-08-16,0
1,C,2021-08-17,0
1,C,2021-08-18,0
1,C,2021-08-19,0
1,C,2021-08-20,0
1,C,2021-08-21,0
1,C,2021-08-22,0
1,C,2021-08-23,0
1,C,2021-08-24,0
1,C,2021-08-25,0
1,C,2021-08-26,0
1,C,2021-08-27,0
1,C,2021-08-28,0
1,C,2021-08-29,0
1,C,2021-08-30,0
1,C,2021-08-31,0
1,C,2021-09-01,0
1,C,2021-09-02,0
1,C,2021-09-03,0
1,C,2021-09-04,0
1,C,2021-09-05,0
1,C,2021-09-06,0
1,C,2021-09-07,0
1,C,2021-09-08,0
1,C,2021-09-09,0
1,C,2021-09-10,0
1,C,2021-09-11,0
1,C,2021-09-12,0
1,C,2021-09-13,0
1,C,2021-09-14,0
1,C,2021-09-15,0
1,C,2021-09-16,0
1,C,2021-09-17,0
1,C,2021-09-18,0
1,C,2021-09-19,0
1,C,2021-09-20,0
1,C,2021-09-21,0
1,C,2021-09-22,0
1,C,2021-09-23,0
1,C,2021-09-24,0
1,C,2021-09-25,0
1,C,2021-09-26,0
1,C,2021-09-27,0
1,C,2021-09-28,0
1,C,2021-09-29,0
1,C,2021-09-30,0
1,C,2021-10-01,0
1,C,2021-10-02,0
1,C,2021-10-03,0
1,C,2021-10-04,0
1,C,2021-10-05,0
1,C,2021-10-06,0
1,C,2021-10-07,0
1,C,2021-10-08,0
1,C,2021-10-09,0
1,C,2021-10-10,0
1,C,2021-10-11,0
1,C,2021-10-12,0
1,C,2021-10-13,0
1,C,2021-10-14,0
1,C,2021-10-15,0
1,C,2021-10-16,0
1,C,2021-10-17,0
1,C,2021-10-18,0
1,C,2021-10-19,0
1,C,2021-10-20,0
1,C,2021-10-21,0
1,C,2021-10-22,0
1,C,2021-10-23,0
1,C,2021-10-24,0
1,C,2021-10-25,0
1,C,2021-10-26,0
1,C,2021-10-27,0
1,C,2021-10-28,0
1,C,2021-10-29,0
1,C,2021-10-30,0
1,C,2021-10-31,0
1,C,2021-11-01,0
1,C,2021-11-02,0
1,C,2021-11-03,0
1,C,2021-11-04,0
1,C,2021-11-05,0
1,C,2021-11-06,0
1,C,2021-11-07,0
1,C,2021-11-08,0
1,C,2021-11-09,0
1,C,2021-11-10,0
1,C,2021-11-11,0
1,C,2021-11-12,0
1,C,2021-11-13,0
1,C,2021-11-14,0
1,C,2021-11-15,0
1,C,2021-11-16,0
1,C,2021-11-17,0
